,agree_percent,member1_id,member2_id,fullname_1,twitter_account_1,party_x,fullname_2,twitter_account_2,party_y,same_gender,same_age,same_state,neighborState,distance,ademic,jaccard
15191,95.28,C001053,C001087,Tom Cole,TomColeOK04,R,Rick Crawford,RepRickCrawford,R,1,0,0,1,6.543225891861714,3.4336985990196043,0.16
15196,93.43,C001053,D000619,Tom Cole,TomColeOK04,R,Rodney Davis,RodneyDavis,R,1,0,0,0,9.595304579539787,3.5651814234203227,0.20253164556962025
15197,92.41,C001053,D000612,Tom Cole,TomColeOK04,R,Jeffrey Denham,RepJeffDenham,R,1,0,0,0,23.503266687198128,5.324024343058574,0.19834710743801653
15198,91.28,C001053,D000621,Tom Cole,TomColeOK04,R,Ron DeSantis,RepDeSantis,R,1,0,0,0,17.321599015598437,4.500331244043588,0.2058823529411765
15199,93.8,C001053,D000616,Tom Cole,TomColeOK04,R,Scott DesJarlais,DesJarlaisTN04,R,1,0,0,0,11.822208061310716,5.239698680420423,0.18461538461538465
15203,86.99,C001053,D000533,Tom Cole,TomColeOK04,R,John Duncan,RepJohnDuncanJr,R,1,1,0,0,14.000896000070947,0.5854284816693777,0.07317073170731707
15204,92.38,C001053,D000615,Tom Cole,TomColeOK04,R,Jeffrey Duncan,RepJeffDuncan,R,1,0,0,0,15.412733526235176,5.4128104045181615,0.18382352941176472
15206,91.87,C001053,E000294,Tom Cole,TomColeOK04,R,Tom Emmer,RepTomEmmer,R,1,0,0,0,11.438978844696715,3.3009650073524264,0.16666666666666666
15207,94.01,C001053,E000298,Tom Cole,TomColeOK04,R,Ron Estes,RepRonEstes,R,1,1,0,1,2.964269466571067,1.1237551254350762,0.09615384615384616
15208,89.68,C001053,F000464,Tom Cole,TomColeOK04,R,John Faso,RepJohnFaso,R,1,1,0,0,24.54674872078351,0.9431194955527724,0.08888888888888889
15211,96.85,C001053,F000459,Tom Cole,TomColeOK04,R,Chuck Fleischmann,RepChuck,R,1,0,0,0,13.299402602667756,3.9631499158127683,0.2714285714285714
15213,95.86,C001053,F000449,Tom Cole,TomColeOK04,R,Jeff Fortenberry,JeffFortenberry,R,1,0,0,0,6.859407012828653,4.224143130561834,0.17857142857142858
15215,96.83,C001053,F000372,Tom Cole,TomColeOK04,R,Rodney Frelinghuysen,USRepRodney,R,1,1,0,0,24.14187688455914,0.5746887174540344,0.07142857142857142
15216,87.34,C001053,G000578,Tom Cole,TomColeOK04,R,Matt Gaetz,RepMattGaetz,R,1,0,0,0,11.752179969376302,1.7613445463157276,0.1095890410958904
15217,91.07,C001053,G000579,Tom Cole,TomColeOK04,R,Mike Gallagher,RepGallagher,R,1,0,0,0,13.937972192469669,1.8469058229659088,0.13636363636363635
15223,94.45,C001053,G000289,Tom Cole,TomColeOK04,R,Robert Goodlatte,RepGoodlatte,R,1,1,0,0,18.896611277854863,3.206770194081694,0.18072289156626506
15224,88.86,C001053,G000565,Tom Cole,TomColeOK04,R,Paul Gosar,RepGosar,R,1,0,0,0,15.472305274685281,6.0077050291783225,0.19708029197080293
15227,90.8,C001053,G000577,Tom Cole,TomColeOK04,R,Garret Graves,RepGarretGraves,R,1,0,0,0,7.976095752298884,0.9837261673146378,0.08620689655172414
15228,92.04,C001053,G000546,Tom Cole,TomColeOK04,R,Sam Graves,RepSamGraves,R,1,0,0,1,6.965808334716692,5.166509549813087,0.16551724137931034
15230,90.83,C001053,G000568,Tom Cole,TomColeOK04,R,Morgan Griffith,RepMGriffith,R,1,1,0,0,16.606839668411652,2.447878074957178,0.1411764705882353
15231,91.12,C001053,G000576,Tom Cole,TomColeOK04,R,Glenn Grothman,RepGrothman,R,1,1,0,0,12.914954767700564,1.5431846805433014,0.11666666666666667
15232,95.48,C001053,G000558,Tom Cole,TomColeOK04,R,Brett Guthrie,RepGuthrie,R,1,0,0,0,12.127391302065954,3.2624371203572773,0.25862068965517243
15233,95.03,C001053,H001078,Tom Cole,TomColeOK04,R,Karen Handel,RepKHandel,R,0,0,0,0,13.41694490564763,0.380854780424468,0.04651162790697674
15235,92.03,C001053,H001052,Tom Cole,TomColeOK04,R,Andy Harris,RepAndyHarrisMD,R,1,1,0,0,22.20803713135109,3.8370981022214,0.2
15236,94.41,C001053,H001053,Tom Cole,TomColeOK04,R,Vicky Hartzler,RepHartzler,R,0,0,0,1,5.7816881806572376,6.853982513918134,0.2167832167832168
15238,91.7,C001053,H001056,Tom Cole,TomColeOK04,R,Jaime Herrera Beutler,HerreraBeutler,R,0,0,0,0,27.076155788815132,3.346015281141603,0.21333333333333332
15240,95.21,C001053,H001077,Tom Cole,TomColeOK04,R,Clay Higgins,RepClayHiggins,R,1,0,0,0,6.968794629386919,0.1938339370295664,0.023809523809523808
15245,93.04,C001053,H001058,Tom Cole,TomColeOK04,R,Bill Huizenga,RepHuizenga,R,1,0,0,0,14.765179927041533,6.315929163762777,0.2027972027972028
15247,91.89,C001053,H001048,Tom Cole,TomColeOK04,R,Duncan Hunter,Rep_Hunter,R,1,0,0,0,18.92445057020668,4.120700602189668,0.22093023255813954
15250,91.5,C001053,J000297,Tom Cole,TomColeOK04,R,Evan Jenkins,RepEvanJenkins,R,1,0,0,0,16.900889267306248,4.052905272753327,0.17272727272727273
15251,91.98,C001053,J000290,Tom Cole,TomColeOK04,R,Lynn Jenkins,RepLynnJenkins,R,0,0,0,1,4.54190273874117,3.546987753626952,0.1868131868131868
15252,94.27,C001053,J000299,Tom Cole,TomColeOK04,R,Mike Johnson,RepMikeJohnson,R,1,0,0,0,5.35084661578481,1.862348932295641,0.1267605633802817
15254,94.36,C001053,J000174,Tom Cole,TomColeOK04,R,Sam Johnson,SamsPressShop,R,1,0,0,1,1.8194607177762023,2.388453426271885,0.18333333333333326
15255,60.74,C001053,J000255,Tom Cole,TomColeOK04,R,Walter Jones,RepWalterJones,R,1,1,0,0,20.95933366522303,4.5279835153158,0.175
15257,92.91,C001053,J000295,Tom Cole,TomColeOK04,R,Dave Joyce,RepDaveJoyce,R,1,1,0,0,18.138092018742725,5.3607746206857625,0.25773195876288657
15261,93.43,C001053,K000210,Tom Cole,TomColeOK04,R,Peter King,RepPeteKing,R,1,1,0,0,25.2223188562198,0.4010296727140611,0.04651162790697674
15262,93.63,C001053,K000362,Tom Cole,TomColeOK04,R,Steve King,SteveKingIA,R,1,1,0,0,8.626270026611428,0.5879894560090548,0.061224489795918366
15264,93.65,C001053,K000387,Tom Cole,TomColeOK04,R,Steve Knight,SteveKnight25,R,1,0,0,0,20.533626977482847,0.18909786404425666,0.02631578947368421
15267,90.72,C001053,L000585,Tom Cole,TomColeOK04,R,Darin LaHood,RepLaHood,R,1,0,0,0,9.529872970863416,1.796677091994184,0.14754098360655735
15269,94.2,C001053,L000564,Tom Cole,TomColeOK04,R,Doug Lamborn,RepDLamborn,R,1,1,0,1,8.693177453842113,4.464396233388492,0.20192307692307693
15273,93.48,C001053,L000587,Tom Cole,TomColeOK04,R,Jason Lewis,RepJasonLewis,R,1,1,0,0,11.053856031057816,0.8688718188233476,0.09090909090909093
15274,85.26,C001053,L000554,Tom Cole,TomColeOK04,R,Frank LoBiondo,RepLoBiondo,R,1,1,0,0,23.385162482755565,0.5746887174540344,0.07142857142857142
15279,96.03,C001053,L000569,Tom Cole,TomColeOK04,R,Blaine Luetkemeyer,RepBlainePress,R,1,1,0,1,7.373357810396137,2.058452081830075,0.16129032258064516
15280,90.67,C001053,M001193,Tom Cole,TomColeOK04,R,Tom MacArthur,RepTomMacArthur,R,1,0,0,0,23.82107536789156,2.259167332057662,0.15942028985507245
15282,96.42,C001053,M001179,Tom Cole,TomColeOK04,R,Tom Marino,RepTomMarino,R,1,1,0,0,22.293167453754396,5.5647002913097845,0.2047244094488189
15284,78.21,C001053,M001184,Tom Cole,TomColeOK04,R,Thomas Massie,RepThomasMassie,R,1,0,0,0,13.90779983764632,3.4503408645680134,0.18823529411764706
15287,95.96,C001053,M001157,Tom Cole,TomColeOK04,R,Michael McCaul,RepMcCaul,R,1,0,0,1,4.751404791037516,1.2379895358000723,0.10344827586206896
15290,91.09,C001053,M001180,Tom Cole,TomColeOK04,R,David McKinley,RepMcKinley,R,1,1,0,0,18.129826821996538,5.437735706053424,0.22123893805309736
15292,91.3,C001053,M001197,Tom Cole,TomColeOK04,R,Martha McSally,RepMcSally,R,0,0,0,0,12.492031956912973,2.4926059798414437,0.14285714285714285
15295,95.69,C001053,M001201,Tom Cole,TomColeOK04,R,Paul Mitchell,RepPaulMitchell,R,1,0,0,0,17.15499677897542,3.4312007752235316,0.20512820512820512
15299,95.6,C001053,N000189,Tom Cole,TomColeOK04,R,Dan Newhouse,RepNewhouse,R,1,1,0,0,25.37262195758496,3.530806157491548,0.17
15300,94.08,C001053,N000184,Tom Cole,TomColeOK04,R,Kristi Noem,RepKristiNoem,R,0,0,0,0,10.163413171960354,3.9425087931623573,0.2432432432432433
15303,95.39,C001053,O000168,Tom Cole,TomColeOK04,R,Pete Olson,RepPeteOlson,R,1,0,0,1,5.468185044381482,4.591060374672925,0.20192307692307693
15304,94.22,C001053,P000601,Tom Cole,TomColeOK04,R,Steven Palazzo,CongPalazzo,R,1,0,0,0,9.34680844705876,4.10092667821907,0.2111111111111111
15305,92.57,C001053,P000609,Tom Cole,TomColeOK04,R,Gary Palmer,USRepGaryPalmer,R,1,1,0,0,11.115412078067653,3.611259091073041,0.16037735849056606
15306,90.67,C001053,P000594,Tom Cole,TomColeOK04,R,Erik Paulsen,RepErikPaulsen,R,1,0,0,0,11.238942210022122,6.081678835609402,0.21875
15309,91.72,C001053,P000606,Tom Cole,TomColeOK04,R,Robert Pittenger,RepPittenger,R,1,1,0,0,18.213700096843926,5.1310822256871536,0.21238938053097345
15310,89.33,C001053,P000592,Tom Cole,TomColeOK04,R,Ted Poe,JudgeTedPoe,R,1,1,0,1,5.207222661299506,3.102863557383485,0.1973684210526316
15314,91.55,C001053,R000601,Tom Cole,TomColeOK04,R,John Ratcliffe,RepRatcliffe,R,1,0,0,1,2.667346928996837,4.1152365027458435,0.19387755102040816
15315,90.87,C001053,R000585,Tom Cole,TomColeOK04,R,Tom Reed,RepTomReed,R,1,0,0,0,21.44909378885362,4.657166256846876,0.21568627450980396
15318,93.47,C001053,R000597,Tom Cole,TomColeOK04,R,Tom Rice,RepTomRice,R,1,1,0,0,18.224220908983646,5.227407592302646,0.1951219512195122
15320,94.47,C001053,R000582,Tom Cole,TomColeOK04,R,Phil Roe,DrPhilRoe,R,1,1,0,0,15.044350174830715,2.9297894008991836,0.2
15322,92.68,C001053,R000575,Tom Cole,TomColeOK04,R,Mike Rogers,RepMikeRogersAL,R,1,0,0,0,12.1270512032707,6.709532296282182,0.22388059701492535
15324,91.17,C001053,R000592,Tom Cole,TomColeOK04,R,Todd Rokita,ToddRokita,R,1,0,0,0,12.338304976515772,5.682455560823648,0.19402985074626866
15326,95.92,C001053,R000583,Tom Cole,TomColeOK04,R,Tom Rooney,TomRooney,R,1,0,0,0,17.800245099496287,4.147726443138774,0.1862745098039216
15327,86.11,C001053,R000435,Tom Cole,TomColeOK04,R,Ileana Ros-Lehtinen,RosLehtinen,R,0,1,0,0,19.601389849662173,0.8992981535681279,0.09523809523809523
15328,93.72,C001053,R000580,Tom Cole,TomColeOK04,R,Peter Roskam,PeterRoskam,R,1,0,0,0,12.127592826354391,4.892458520416467,0.17164179104477612
15329,98.23,C001053,R000593,Tom Cole,TomColeOK04,R,Dennis Ross,RepDennisRoss,R,1,0,0,0,17.014662078080875,5.335416438910842,0.2016806722689076
15330,94.92,C001053,R000598,Tom Cole,TomColeOK04,R,Keith Rothfus,KeithRothfus,R,1,0,0,0,19.172794602529983,2.5714475265555192,0.13953488372093026
15336,84.23,C001053,S000051,Tom Cole,TomColeOK04,R,Mark Sanford,RepSanfordSC,R,1,0,0,0,17.66596310210022,2.963926232546587,0.16091954022988506
15339,94.45,C001053,S001189,Tom Cole,TomColeOK04,R,Austin Scott,AustinScottGA08,R,1,0,0,0,14.568261414392389,3.912265513365885,0.1855670103092784
15350,93.33,C001053,S001196,Tom Cole,TomColeOK04,R,Elise Stefanik,RepStefanik,R,0,0,0,0,25.05900574507489,4.293318410381897,0.15503875968992248
15351,95.19,C001053,S001192,Tom Cole,TomColeOK04,R,Chris Stewart,RepChrisStewart,R,1,0,0,0,15.389719273145376,2.965879305309264,0.1686746987951807
15353,95.01,C001053,T000477,Tom Cole,TomColeOK04,R,Scott Taylor,RepScottTaylor,R,1,0,0,0,22.00771446812933,0.0,0.0
15355,93.21,C001053,T000467,Tom Cole,TomColeOK04,R,Glenn Thompson,CongressmanGT,R,1,0,0,0,20.3465419178875,5.774344995402142,0.20454545454545456
15356,96.49,C001053,T000238,Tom Cole,TomColeOK04,R,William Thornberry,MacTXPress,R,1,0,0,1,2.8787867948074974,1.0169705606110204,0.07936507936507936
15358,96.11,C001053,T000475,Tom Cole,TomColeOK04,R,Dave Trott,repdavetrott,R,1,0,0,0,16.356352987596548,2.8880345448613745,0.1728395061728395
15359,92.53,C001053,T000463,Tom Cole,TomColeOK04,R,Michael Turner,RepMikeTurner,R,1,0,0,0,14.71294850793226,5.594834264254551,0.2222222222222222
15361,93.45,C001053,V000129,Tom Cole,TomColeOK04,R,David Valadao,RepDavidValadao,R,1,0,0,0,22.152055006091565,2.0382727878388924,0.16666666666666666
15365,93.76,C001053,W000819,Tom Cole,TomColeOK04,R,Mark Walker,RepMarkWalker,R,1,0,0,0,18.331267235302835,4.163679378978839,0.18446601941747573
15366,95.35,C001053,W000813,Tom Cole,TomColeOK04,R,Jackie Walorski,RepWalorski,R,0,0,0,0,13.306086876738716,3.9976677633156164,0.18269230769230768
15367,95.5,C001053,W000820,Tom Cole,TomColeOK04,R,Mimi Walters,RepMimiWalters,R,0,0,0,0,19.940246647555085,4.125983263661716,0.17117117117117114
15368,91.44,C001053,W000814,Tom Cole,TomColeOK04,R,Randy Weber,TXRandy14,R,1,1,0,1,5.857486767057284,3.1278158261848605,0.15625
15369,94.63,C001053,W000806,Tom Cole,TomColeOK04,R,Daniel Webster,RepWebster,R,1,1,0,0,16.615032630273152,1.6761670275851646,0.14285714285714285
15371,95.05,C001053,W000821,Tom Cole,TomColeOK04,R,Bruce Westerman,RepWesterman,R,1,0,0,1,4.551416473096432,0.4108462491943261,0.05128205128205128
15372,94.32,C001053,W000816,Tom Cole,TomColeOK04,R,Roger Williams,RepRWilliams,R,1,1,0,1,3.07553559696994,4.217611848546697,0.2272727272727273
15373,95.82,C001053,W000795,Tom Cole,TomColeOK04,R,Joe Wilson,RepJoeWilson,R,1,1,0,0,16.4026004637168,2.015236343577986,0.16393442622950818
15374,91.82,C001053,W000804,Tom Cole,TomColeOK04,R,Robert Wittman,RobWittman,R,1,0,0,0,20.966247719267745,4.446703526398871,0.17647058823529413
15377,91.02,C001053,Y000063,Tom Cole,TomColeOK04,R,Kevin Yoder,RepKevinYoder,R,1,0,0,1,5.229100933574271,6.3347245408059685,0.21804511278195488
15378,91.64,C001053,Y000065,Tom Cole,TomColeOK04,R,Ted Yoho,RepTedYoho,R,1,1,0,0,16.443990812449037,2.8367778763258453,0.17333333333333334
15379,94.38,C001053,Y000066,Tom Cole,TomColeOK04,R,David Young,RepDavidYoung,R,1,0,0,0,7.3188425083925415,0.7886918481968179,0.0975609756097561
15381,91.05,C001053,Z000017,Tom Cole,TomColeOK04,R,Lee Zeldin,RepLeeZeldin,R,1,0,0,0,25.858980080931968,4.550742411638226,0.18421052631578946
15410,96.94,C001093,F000461,Doug Collins,RepDougCollins,R,Bill Flores,RepBillFlores,R,1,0,0,0,13.392738513652773,15.11648735612964,0.4533333333333333
15818,88.56,C001092,C001106,Chris Collins,RepChrisCollins,R,Ryan Costello,RepRyanCostello,R,1,0,0,1,3.5827220602884964,5.801904998441013,0.2547169811320755
15827,92.09,C001092,D000621,Chris Collins,RepChrisCollins,R,Ron DeSantis,RepDeSantis,R,1,0,0,0,14.054103532955756,11.292659989818508,0.4642857142857143
15835,93.29,C001092,E000294,Chris Collins,RepChrisCollins,R,Tom Emmer,RepTomEmmer,R,1,0,0,0,15.821313413787413,5.8594380331241025,0.22689075630252103
15844,97.22,C001092,F000372,Chris Collins,RepChrisCollins,R,Rodney Frelinghuysen,USRepRodney,R,1,1,0,1,4.262718271855468,0.8055964925178031,0.04878048780487805
15845,88.95,C001092,G000578,Chris Collins,RepChrisCollins,R,Matt Gaetz,RepMattGaetz,R,1,0,0,0,14.83200218926826,3.400507390236696,0.1509433962264151
15862,97.43,C001092,H001078,Chris Collins,RepChrisCollins,R,Karen Handel,RepKHandel,R,0,0,0,0,10.788087437800105,0.8022675590908788,0.04878048780487805
15870,94.77,C001092,H001072,Chris Collins,RepChrisCollins,R,French Hill,RepFrenchHill,R,1,1,0,0,16.174340795611524,10.444766738666225,0.3888888888888889
15879,92.52,C001092,J000297,Chris Collins,RepChrisCollins,R,Evan Jenkins,RepEvanJenkins,R,1,0,0,0,5.731060604409912,9.142655906690065,0.33858267716535434
15881,95.42,C001092,J000299,Chris Collins,RepChrisCollins,R,Mike Johnson,RepMikeJohnson,R,1,0,0,0,18.62268514047556,3.7526906523453034,0.17475728155339804
15890,94.06,C001092,K000210,Chris Collins,RepChrisCollins,R,Peter King,RepPeteKing,R,1,1,1,0,5.396619879081564,1.0690033034002346,0.061728395061728385
15891,94.66,C001092,K000362,Chris Collins,RepChrisCollins,R,Steve King,SteveKingIA,R,1,1,0,0,16.42076476792953,1.015145086822485,0.05681818181818181
15896,91.57,C001092,L000585,Chris Collins,RepChrisCollins,R,Darin LaHood,RepLaHood,R,1,0,0,0,12.148886690284948,3.760066454164845,0.1935483870967742
15909,90.94,C001092,M001193,Chris Collins,RepChrisCollins,R,Tom MacArthur,RepTomMacArthur,R,1,0,0,1,4.738662102959374,4.447754331138944,0.21
15913,79.26,C001092,M001184,Chris Collins,RepChrisCollins,R,Thomas Massie,RepThomasMassie,R,1,0,0,0,7.561585569834706,8.651238211737601,0.3786407766990291
15919,91.6,C001092,M001180,Chris Collins,RepChrisCollins,R,David McKinley,RepMcKinley,R,1,1,0,0,4.064110112913223,12.585155876684794,0.4793388429752066
15921,92.5,C001092,M001197,Chris Collins,RepChrisCollins,R,Martha McSally,RepMcSally,R,0,0,0,0,33.57601952957138,6.877258854507347,0.3047619047619048
15924,96.88,C001092,M001201,Chris Collins,RepChrisCollins,R,Paul Mitchell,RepPaulMitchell,R,1,0,0,0,4.78647684451902,5.325713898543087,0.2272727272727273
15933,95.15,C001092,P000601,Chris Collins,RepChrisCollins,R,Steven Palazzo,CongPalazzo,R,1,0,0,0,16.07166505034859,8.527299780079634,0.3636363636363637
15935,91.86,C001092,P000594,Chris Collins,RepChrisCollins,R,Erik Paulsen,RepErikPaulsen,R,1,0,0,0,15.451470643442777,12.148223690506336,0.3971631205673759
15943,92.77,C001092,R000601,Chris Collins,RepChrisCollins,R,John Ratcliffe,RepRatcliffe,R,1,0,0,0,19.673348153149842,7.297010217480227,0.27419354838709675
15949,95.97,C001092,R000582,Chris Collins,RepChrisCollins,R,Phil Roe,DrPhilRoe,R,1,1,0,0,8.092571507517778,5.712133792553054,0.2755102040816326
15953,92.15,C001092,R000592,Chris Collins,RepChrisCollins,R,Todd Rokita,ToddRokita,R,1,0,0,0,8.996659435586222,13.750799636643395,0.4565217391304348
15954,96.7,C001092,R000607,Chris Collins,RepChrisCollins,R,Francis Rooney,RepRooney,R,1,1,0,0,16.829665108099412,1.9142118013404863,0.08737864077669902
15955,96.83,C001092,R000583,Chris Collins,RepChrisCollins,R,Tom Rooney,TomRooney,R,1,0,0,0,15.997315525420788,10.395702357230114,0.42105263157894735
15987,98.32,C001092,T000475,Chris Collins,RepChrisCollins,R,Dave Trott,repdavetrott,R,1,0,0,0,5.247055964843368,6.689953578832967,0.3076923076923077
15990,94.03,C001092,V000129,Chris Collins,RepChrisCollins,R,David Valadao,RepDavidValadao,R,1,0,0,0,42.182546462071926,3.445238717790348,0.18181818181818185
15996,97.36,C001092,W000820,Chris Collins,RepChrisCollins,R,Mimi Walters,RepMimiWalters,R,0,0,0,0,40.504509775509455,8.788453558283244,0.3153846153846154
16000,95.52,C001092,W000821,Chris Collins,RepChrisCollins,R,Bruce Westerman,RepWesterman,R,1,0,0,0,17.31498695759609,0.4212879775045879,0.025
16207,92.3,C001062,C001094,K. Conaway,ConawayTX11,R,Paul Cook,RepPaulCook,R,1,1,0,0,17.18628878557866,5.921263433551547,0.23478260869565215
16208,89.71,C001062,C001106,K. Conaway,ConawayTX11,R,Ryan Costello,RepRyanCostello,R,1,0,0,0,25.73356104313388,4.955835935644894,0.2
16209,94.34,C001062,C001096,K. Conaway,ConawayTX11,R,Kevin Cramer,RepKevinCramer,R,1,0,0,0,15.715133870906081,7.758325101233843,0.32432432432432434
16215,93.24,C001062,D000619,K. Conaway,ConawayTX11,R,Rodney Davis,RodneyDavis,R,1,0,0,0,13.117142292518313,7.263828991779122,0.29357798165137616
16217,97.16,C001062,D000621,K. Conaway,ConawayTX11,R,Ron DeSantis,RepDeSantis,R,1,0,0,0,18.963860640614207,12.327837270381725,0.4955752212389381
16222,87.02,C001062,D000533,K. Conaway,ConawayTX11,R,John Duncan,RepJohnDuncanJr,R,1,1,0,0,16.818688610868215,0.8528492758268358,0.04651162790697674
16225,93.91,C001062,E000294,K. Conaway,ConawayTX11,R,Tom Emmer,RepTomEmmer,R,1,0,0,0,14.95788360656575,4.2158594642963045,0.15267175572519084
16226,93.16,C001062,E000298,K. Conaway,ConawayTX11,R,Ron Estes,RepRonEstes,R,1,1,0,0,6.263226996555978,0.19175691638021128,0.00980392156862745
16227,90.92,C001062,F000464,K. Conaway,ConawayTX11,R,John Faso,RepJohnFaso,R,1,1,0,0,27.719191676998573,0.4326587375844408,0.021505376344086027
16228,95.05,C001062,F000465,K. Conaway,ConawayTX11,R,A. Ferguson,RepDrewFerguson,R,1,0,0,0,15.414759778157787,1.8636887840528888,0.09183673469387756
16234,92.36,C001062,F000372,K. Conaway,ConawayTX11,R,Rodney Frelinghuysen,USRepRodney,R,1,1,0,0,27.222132546658386,0.6117625554882367,0.03409090909090909
16235,93.48,C001062,G000578,K. Conaway,ConawayTX11,R,Matt Gaetz,RepMattGaetz,R,1,0,0,0,13.464314274579207,3.015511072982865,0.12389380530973453
16246,96.63,C001062,G000577,K. Conaway,ConawayTX11,R,Garret Graves,RepGarretGraves,R,1,0,0,1,9.177856714264,2.3406141902513635,0.11224489795918367
16250,94.26,C001062,G000576,K. Conaway,ConawayTX11,R,Glenn Grothman,RepGrothman,R,1,1,0,0,16.582125777219883,2.096030013599891,0.0970873786407767
16252,94.41,C001062,H001078,K. Conaway,ConawayTX11,R,Karen Handel,RepKHandel,R,0,0,0,0,15.901258194179356,1.0341869950541045,0.05813953488372092
16254,91.64,C001062,H001052,K. Conaway,ConawayTX11,R,Andy Harris,RepAndyHarrisMD,R,1,1,0,0,25.15314785953896,7.338278838318519,0.2833333333333333
16257,94.11,C001062,H001056,K. Conaway,ConawayTX11,R,Jaime Herrera Beutler,HerreraBeutler,R,0,0,0,0,26.435463240164644,8.45680328913815,0.3979591836734694
16259,94.65,C001062,H001077,K. Conaway,ConawayTX11,R,Clay Higgins,RepClayHiggins,R,1,0,0,1,7.789807543658433,0.23307527170850925,0.011363636363636364
16260,96.33,C001062,H001072,K. Conaway,ConawayTX11,R,French Hill,RepFrenchHill,R,1,1,0,1,8.392105957837375,9.808799097674411,0.3333333333333333
16270,97.16,C001062,J000290,K. Conaway,ConawayTX11,R,Lynn Jenkins,RepLynnJenkins,R,0,0,0,0,8.196919786686593,9.835672796954164,0.4128440366972477
16271,93.82,C001062,J000299,K. Conaway,ConawayTX11,R,Mike Johnson,RepMikeJohnson,R,1,0,0,1,6.9039228016124286,4.044455882931846,0.17757009345794392
16276,94.08,C001062,J000295,K. Conaway,ConawayTX11,R,Dave Joyce,RepDaveJoyce,R,1,1,0,0,21.454886386739272,9.239216850913586,0.344
16280,89.2,C001062,K000210,K. Conaway,ConawayTX11,R,Peter King,RepPeteKing,R,1,1,0,0,28.26192019634873,1.073441762348945,0.05813953488372092
16281,93.0,C001062,K000362,K. Conaway,ConawayTX11,R,Steve King,SteveKingIA,R,1,1,0,0,12.174634041954365,2.221289424753106,0.11363636363636365
16283,95.9,C001062,K000387,K. Conaway,ConawayTX11,R,Steve Knight,SteveKnight25,R,1,0,0,0,18.422576735150493,0.18909786404425666,0.011904761904761904
16286,96.02,C001062,L000585,K. Conaway,ConawayTX11,R,Darin LaHood,RepLaHood,R,1,0,0,0,13.126154701375992,2.4477970946401317,0.1153846153846154
16292,93.52,C001062,L000587,K. Conaway,ConawayTX11,R,Jason Lewis,RepJasonLewis,R,1,1,0,0,14.661050394660528,0.19175691638021128,0.010752688172043013
16293,87.15,C001062,L000554,K. Conaway,ConawayTX11,R,Frank LoBiondo,RepLoBiondo,R,1,1,0,0,26.36164464279447,0.6117625554882367,0.03409090909090909
16294,94.15,C001062,L000576,K. Conaway,ConawayTX11,R,Billy Long,USRepLong,R,1,1,0,0,8.268643493378345,9.91555128350142,0.3
16298,93.68,C001062,L000569,K. Conaway,ConawayTX11,R,Blaine Luetkemeyer,RepBlainePress,R,1,1,0,0,10.933751412208998,3.6568052748769055,0.16831683168316833
16299,93.0,C001062,M001193,K. Conaway,ConawayTX11,R,Tom MacArthur,RepTomMacArthur,R,1,0,0,0,26.82629881732047,3.217549584146445,0.13513513513513514
16303,77.83,C001062,M001184,K. Conaway,ConawayTX11,R,Thomas Massie,RepThomasMassie,R,1,0,0,0,17.082795774125298,6.39822627039366,0.2457627118644068
16311,95.07,C001062,M001197,K. Conaway,ConawayTX11,R,Martha McSally,RepMcSally,R,0,0,0,0,9.876031187339066,5.0434436926736135,0.2033898305084746
16314,95.02,C001062,M001201,K. Conaway,ConawayTX11,R,Paul Mitchell,RepPaulMitchell,R,1,0,0,0,20.64995108393354,4.571182416982975,0.1864406779661017
16318,93.18,C001062,N000189,K. Conaway,ConawayTX11,R,Dan Newhouse,RepNewhouse,R,1,1,0,0,25.04418973626532,7.874205673565124,0.2936507936507937
16324,95.65,C001062,P000609,K. Conaway,ConawayTX11,R,Gary Palmer,USRepGaryPalmer,R,1,1,0,0,13.45706108248027,7.034640816983509,0.2426470588235294
16325,94.62,C001062,P000594,K. Conaway,ConawayTX11,R,Erik Paulsen,RepErikPaulsen,R,1,0,0,0,14.791497435742444,12.693595728831436,0.4027777777777778
16328,97.6,C001062,P000606,K. Conaway,ConawayTX11,R,Robert Pittenger,RepPittenger,R,1,1,0,0,20.77964356620816,11.283036677293088,0.3969465648854962
16333,97.1,C001062,R000601,K. Conaway,ConawayTX11,R,John Ratcliffe,RepRatcliffe,R,1,0,1,0,4.936531149734979,6.415864421945519,0.2164179104477612
16337,95.68,C001062,R000597,K. Conaway,ConawayTX11,R,Tom Rice,RepTomRice,R,1,1,0,0,20.689192442686032,12.380087149012256,0.4191176470588235
16339,94.93,C001062,R000582,K. Conaway,ConawayTX11,R,Phil Roe,DrPhilRoe,R,1,1,0,0,17.859049247730486,6.0514691896183015,0.27450980392156865
16340,93.47,C001062,R000395,K. Conaway,ConawayTX11,R,Harold Rogers,RepHalRogers,R,1,0,0,0,17.493040413601992,5.930216844169463,0.27722772277227725
16344,94.41,C001062,R000607,K. Conaway,ConawayTX11,R,Francis Rooney,RepRooney,R,1,1,0,0,18.99294234681184,1.6411075981041314,0.07339449541284404
16346,89.66,C001062,R000435,K. Conaway,ConawayTX11,R,Ileana Ros-Lehtinen,RosLehtinen,R,0,1,0,0,20.70850500652433,1.0128763454441272,0.057471264367816084
