,agree_percent,member1_id,member2_id,fullname_1,twitter_account_1,fullname_2,twitter_account_2,same_gender,same_age,same_state,neighborState,ademic,jaccard
135,94.76,I000056,J000299,Darrell Issa,DarrellIssa,Mike Johnson,RepMikeJohnson,1,0,0,0,6.6278308785997675,0.16756756756756758
144,92.42,I000056,K000210,Darrell Issa,DarrellIssa,Peter King,RepPeteKing,1,0,0,0,1.5144259599765613,0.04046242774566474
156,93.95,I000056,L000587,Darrell Issa,DarrellIssa,Jason Lewis,RepJasonLewis,1,1,0,0,1.0142410309601464,0.027777777777777776
159,95.64,I000056,L000583,Darrell Issa,DarrellIssa,Barry Loudermilk,RepLoudermilk,1,0,0,0,7.734354710368367,0.1933701657458564
162,95.64,I000056,L000569,Darrell Issa,DarrellIssa,Blaine Luetkemeyer,RepBlainePress,1,1,0,0,6.576091439668347,0.17613636363636365
217,95.21,I000056,R000609,Darrell Issa,DarrellIssa,John Rutherford,RepRutherfordFL,1,1,0,0,0.5821551600483273,0.016666666666666666
227,94.61,I000056,S001148,Darrell Issa,DarrellIssa,Mike Simpson,CongMikeSimpson,1,1,0,0,1.0057078346281634,0.02298850574712644
229,93.48,I000056,S001195,Darrell Issa,DarrellIssa,Jason Smith,RepJasonSmith,1,0,0,0,6.6062441181313005,0.17714285714285713
232,95.62,I000056,S001199,Darrell Issa,DarrellIssa,Lloyd Smucker,RepSmucker,1,0,0,0,2.7725752058115907,0.07303370786516854
252,94.69,I000056,W000806,Darrell Issa,DarrellIssa,Daniel Webster,RepWebster,1,1,0,0,4.963502004323192,0.13068181818181818
254,94.63,I000056,W000821,Darrell Issa,DarrellIssa,Bruce Westerman,RepWesterman,1,0,0,0,0.6328227811438434,0.017341040462427744
262,94.41,I000056,Y000066,Darrell Issa,DarrellIssa,David Young,RepDavidYoung,1,0,0,0,1.4205024166765667,0.04046242774566474
266,91.81,J000297,J000299,Evan Jenkins,RepEvanJenkins,Mike Johnson,RepMikeJohnson,1,0,0,0,5.553211552571874,0.2184873949579832
268,90.92,J000297,J000174,Evan Jenkins,RepEvanJenkins,Sam Johnson,SamsPressShop,1,0,0,0,3.7661546028741673,0.15384615384615385
275,89.94,J000297,K000210,Evan Jenkins,RepEvanJenkins,Peter King,RepPeteKing,1,0,0,0,0.8550892009965894,0.0380952380952381
287,90.98,J000297,L000587,Evan Jenkins,RepEvanJenkins,Jason Lewis,RepJasonLewis,1,1,0,0,1.2431294970314877,0.05555555555555555
290,92.43,J000297,L000583,Evan Jenkins,RepEvanJenkins,Barry Loudermilk,RepLoudermilk,1,1,0,0,5.237516547922923,0.19834710743801653
292,92.33,J000297,L000491,Evan Jenkins,RepEvanJenkins,Frank Lucas,RepFrankLucas,1,1,0,0,1.8831756494257703,0.08333333333333333
298,75.38,J000297,M001184,Evan Jenkins,RepEvanJenkins,Thomas Massie,RepThomasMassie,1,0,0,1,8.203636885295081,0.2733812949640288
309,93.98,J000297,M001201,Evan Jenkins,RepEvanJenkins,Paul Mitchell,RepPaulMitchell,1,1,0,0,8.004902876304168,0.3064516129032258
323,95.68,J000297,P000606,Evan Jenkins,RepEvanJenkins,Robert Pittenger,RepPittenger,1,0,0,0,13.507481966724095,0.4172185430463576
324,93.77,J000297,P000592,Evan Jenkins,RepEvanJenkins,Ted Poe,JudgeTedPoe,1,0,0,0,5.810430575412491,0.2153846153846154
334,93.18,J000297,R000582,Evan Jenkins,RepEvanJenkins,Phil Roe,DrPhilRoe,1,0,0,0,6.2776037366281034,0.2542372881355932
338,94.21,J000297,R000592,Evan Jenkins,RepEvanJenkins,Todd Rokita,ToddRokita,1,1,0,0,16.858110359603973,0.5131578947368421
348,94.19,J000297,R000609,Evan Jenkins,RepEvanJenkins,John Rutherford,RepRutherfordFL,1,1,0,0,0.5821551600483273,0.027522935779816515
350,84.39,J000297,S000051,Evan Jenkins,RepEvanJenkins,Mark Sanford,RepSanfordSC,1,1,0,0,9.897287919617323,0.3739837398373984
352,90.26,J000297,S001183,Evan Jenkins,RepEvanJenkins,David Schweikert,RepDavid,1,1,0,0,7.272808886726096,0.2692307692307692
353,93.04,J000297,S001189,Evan Jenkins,RepEvanJenkins,Austin Scott,AustinScottGA08,1,1,0,0,8.830427119721975,0.3043478260869565
358,92.98,J000297,S001148,Evan Jenkins,RepEvanJenkins,Mike Simpson,CongMikeSimpson,1,0,0,0,0.6128685620625142,0.02884615384615385
360,94.05,J000297,S001195,Evan Jenkins,RepEvanJenkins,Jason Smith,RepJasonSmith,1,0,0,0,5.337915710888568,0.2272727272727273
361,92.45,J000297,S000583,Evan Jenkins,RepEvanJenkins,Lamar Smith,LamarSmithTX21,1,0,0,0,7.676155217858142,0.2769230769230769
363,93.95,J000297,S001199,Evan Jenkins,RepEvanJenkins,Lloyd Smucker,RepSmucker,1,1,0,1,2.2947166957037277,0.10091743119266056
365,92.4,J000297,S001192,Evan Jenkins,RepEvanJenkins,Chris Stewart,RepChrisStewart,1,1,0,0,8.37520692914372,0.319672131147541
366,96.53,J000297,S001187,Evan Jenkins,RepEvanJenkins,Steve Stivers,RepSteveStivers,1,1,0,1,9.447493895345024,0.3409090909090909
371,96.8,J000297,T000470,Evan Jenkins,RepEvanJenkins,Scott Tipton,RepTipton,1,1,0,0,10.527247040022242,0.3816793893129771
374,94.44,J000297,U000031,Evan Jenkins,RepEvanJenkins,Fred Upton,RepFredUpton,1,1,0,0,15.527954415571122,0.42857142857142855
383,91.1,J000297,W000806,Evan Jenkins,RepEvanJenkins,Daniel Webster,RepWebster,1,0,0,0,2.7234493536909974,0.11304347826086955
385,92.61,J000297,W000821,Evan Jenkins,RepEvanJenkins,Bruce Westerman,RepWesterman,1,1,0,0,0.6328227811438434,0.029411764705882356
386,91.64,J000297,W000816,Evan Jenkins,RepEvanJenkins,Roger Williams,RepRWilliams,1,0,0,0,7.832859657854537,0.2740740740740741
392,92.41,J000297,Y000065,Evan Jenkins,RepEvanJenkins,Ted Yoho,RepTedYoho,1,1,0,0,4.8195315637800045,0.17557251908396945
393,91.46,J000297,Y000066,Evan Jenkins,RepEvanJenkins,David Young,RepDavidYoung,1,1,0,0,1.4205024166765667,0.06862745098039216
396,92.33,J000290,J000299,Lynn Jenkins,RepLynnJenkins,Mike Johnson,RepMikeJohnson,0,1,0,0,3.4007313804340304,0.16494845360824742
397,97.58,J000290,J000292,Lynn Jenkins,RepLynnJenkins,Bill Johnson,RepBillJohnson,0,1,0,0,10.844468454822064,0.3617021276595745
398,92.72,J000290,J000174,Lynn Jenkins,RepLynnJenkins,Sam Johnson,SamsPressShop,0,0,0,0,4.326568709386861,0.24096385542168675
404,92.56,J000290,K000376,Lynn Jenkins,RepLynnJenkins,Mike Kelly,MikeKellyPA,0,0,0,0,7.540122452649973,0.2975206611570248
406,91.96,J000290,K000362,Lynn Jenkins,RepLynnJenkins,Steve King,SteveKingIA,0,0,0,0,2.210458138876596,0.13513513513513514
410,90.27,J000290,L000573,Lynn Jenkins,RepLynnJenkins,Raúl Labrador,Raul_Labrador,0,1,0,0,7.772460838542773,0.3274336283185841
413,92.53,J000290,L000564,Lynn Jenkins,RepLynnJenkins,Doug Lamborn,RepDLamborn,0,1,0,1,7.930420913207395,0.3064516129032258
417,92.05,J000290,L000587,Lynn Jenkins,RepLynnJenkins,Jason Lewis,RepJasonLewis,0,1,0,0,0.5811577944956774,0.0379746835443038
420,93.29,J000290,L000583,Lynn Jenkins,RepLynnJenkins,Barry Loudermilk,RepLoudermilk,0,1,0,0,2.9815876250291358,0.1414141414141414
422,93.02,J000290,L000491,Lynn Jenkins,RepLynnJenkins,Frank Lucas,RepFrankLucas,0,1,0,1,1.4717543789446237,0.08974358974358974
423,92.9,J000290,L000569,Lynn Jenkins,RepLynnJenkins,Blaine Luetkemeyer,RepBlainePress,0,0,0,1,4.477285856880175,0.2530120481927711
426,92.21,J000290,M001179,Lynn Jenkins,RepLynnJenkins,Tom Marino,RepTomMarino,0,0,0,0,11.452715108341641,0.40601503759398494
428,77.12,J000290,M001184,Lynn Jenkins,RepLynnJenkins,Thomas Massie,RepThomasMassie,0,1,0,0,4.7160602101345965,0.17886178861788618
436,94.67,J000290,M001197,Lynn Jenkins,RepLynnJenkins,Martha McSally,RepMcSally,1,1,0,0,6.2692848079193695,0.2912621359223301
438,92.86,J000290,M001189,Lynn Jenkins,RepLynnJenkins,Luke Messer,RepLukeMesser,0,1,0,0,6.920572770903461,0.264
439,94.97,J000290,M001201,Lynn Jenkins,RepLynnJenkins,Paul Mitchell,RepPaulMitchell,0,1,0,0,4.3790748918908236,0.1926605504587156
440,93.87,J000290,M001194,Lynn Jenkins,RepLynnJenkins,John Moolenaar,RepMoolenaar,0,1,0,0,7.17716842289663,0.2857142857142857
443,92.81,J000290,N000189,Lynn Jenkins,RepLynnJenkins,Dan Newhouse,RepNewhouse,0,1,0,0,8.54676369085421,0.31496062992125984
449,94.82,J000290,P000609,Lynn Jenkins,RepLynnJenkins,Gary Palmer,USRepGaryPalmer,0,0,0,0,6.233992900724672,0.24
451,95.35,J000290,P000588,Lynn Jenkins,RepLynnJenkins,Steve Pearce,RepStevePearce,0,0,0,0,10.473978760711065,0.4166666666666667
453,96.82,J000290,P000606,Lynn Jenkins,RepLynnJenkins,Robert Pittenger,RepPittenger,0,0,0,0,8.968940935295581,0.30935251798561153
455,95.3,J000290,P000611,Lynn Jenkins,RepLynnJenkins,Bruce Poliquin,RepPoliquin,0,0,0,0,6.655385422431685,0.26229508196721313
458,95.86,J000290,R000601,Lynn Jenkins,RepLynnJenkins,John Ratcliffe,RepRatcliffe,0,1,0,0,6.194951615882903,0.23577235772357724
473,95.02,J000290,R000593,Lynn Jenkins,RepLynnJenkins,Dennis Ross,RepDennisRoss,0,1,0,0,11.095565952894118,0.40625
478,94.63,J000290,R000609,Lynn Jenkins,RepLynnJenkins,John Rutherford,RepRutherfordFL,0,0,0,0,0.5821551600483273,0.03896103896103896
480,87.03,J000290,S000051,Lynn Jenkins,RepLynnJenkins,Mark Sanford,RepSanfordSC,0,1,0,0,5.6266361099892865,0.24545454545454545
482,92.16,J000290,S001183,Lynn Jenkins,RepLynnJenkins,David Schweikert,RepDavid,0,1,0,0,7.537346297234325,0.3711340206185567
483,93.6,J000290,S001189,Lynn Jenkins,RepLynnJenkins,Austin Scott,AustinScottGA08,0,1,0,0,6.839231605765168,0.28695652173913044
484,90.76,J000290,S000244,Lynn Jenkins,RepLynnJenkins,F. Sensenbrenner,JimPressOffice,0,0,0,0,2.4690549410477227,0.14634146341463414
488,92.46,J000290,S001148,Lynn Jenkins,RepLynnJenkins,Mike Simpson,CongMikeSimpson,0,0,0,0,0.3797932903540049,0.0273972602739726
489,84.04,J000290,S000522,Lynn Jenkins,RepLynnJenkins,Christopher Smith,RepChrisSmith,0,0,0,0,5.241050544760904,0.25773195876288657
493,94.37,J000290,S001199,Lynn Jenkins,RepLynnJenkins,Lloyd Smucker,RepSmucker,0,1,0,0,1.6298040469800283,0.1
495,93.18,J000290,S001192,Lynn Jenkins,RepLynnJenkins,Chris Stewart,RepChrisStewart,0,1,0,0,5.0361859077471545,0.22857142857142854
501,96.45,J000290,T000470,Lynn Jenkins,RepLynnJenkins,Scott Tipton,RepTipton,0,1,0,1,9.007924902043587,0.4056603773584906
511,93.86,J000290,W000820,Lynn Jenkins,RepLynnJenkins,Mimi Walters,RepMimiWalters,1,1,0,0,8.02586449101764,0.304
512,95.39,J000290,W000814,Lynn Jenkins,RepLynnJenkins,Randy Weber,TXRandy14,0,0,0,0,7.3148148006308125,0.3063063063063063
513,92.4,J000290,W000806,Lynn Jenkins,RepLynnJenkins,Daniel Webster,RepWebster,0,0,0,0,3.388623924382081,0.2
514,94.89,J000290,W000815,Lynn Jenkins,RepLynnJenkins,Brad Wenstrup,RepBradWenstrup,0,1,0,0,9.471032176326046,0.3688524590163935
515,94.2,J000290,W000821,Lynn Jenkins,RepLynnJenkins,Bruce Westerman,RepWesterman,0,1,0,0,0.4089041573318372,0.028169014084507043
516,92.44,J000290,W000816,Lynn Jenkins,RepLynnJenkins,Roger Williams,RepRWilliams,0,0,0,0,7.220082158788609,0.3207547169811321
517,93.73,J000290,W000795,Lynn Jenkins,RepLynnJenkins,Joe Wilson,RepJoeWilson,0,0,0,0,3.2948973925937737,0.1797752808988764
522,93.91,J000290,Y000065,Lynn Jenkins,RepLynnJenkins,Ted Yoho,RepTedYoho,0,1,0,0,5.104903438430496,0.24489795918367346
523,91.72,J000290,Y000066,Lynn Jenkins,RepLynnJenkins,David Young,RepDavidYoung,0,1,0,0,1.199350988881902,0.08450704225352113
527,96.82,J000299,J000174,Mike Johnson,RepMikeJohnson,Sam Johnson,SamsPressShop,1,0,0,1,2.2898291027505464,0.16923076923076924
534,91.26,J000299,K000210,Mike Johnson,RepMikeJohnson,Peter King,RepPeteKing,1,0,0,0,0.3980245041201715,0.04166666666666666
546,96.07,J000299,L000587,Mike Johnson,RepMikeJohnson,Jason Lewis,RepJasonLewis,1,0,0,0,0.8314294721433234,0.0784313725490196
551,95.47,J000299,L000491,Mike Johnson,RepMikeJohnson,Frank Lucas,RepFrankLucas,1,0,0,0,1.0194448571387047,0.09433962264150944
553,88.65,J000299,M001193,Mike Johnson,RepMikeJohnson,Tom MacArthur,RepTomMacArthur,1,0,0,0,2.496051551454301,0.15
555,94.93,J000299,M001179,Mike Johnson,RepMikeJohnson,Tom Marino,RepTomMarino,1,0,0,0,5.557252561801284,0.19402985074626866
568,95.13,J000299,M001201,Mike Johnson,RepMikeJohnson,Paul Mitchell,RepPaulMitchell,1,0,0,0,6.481257156050296,0.3918918918918919
569,94.61,J000299,M001194,Mike Johnson,RepMikeJohnson,John Moolenaar,RepMoolenaar,1,0,0,0,4.445020886820768,0.2
572,95.19,J000299,N000189,Mike Johnson,RepMikeJohnson,Dan Newhouse,RepNewhouse,1,0,0,0,4.805745173432976,0.19658119658119655
583,91.55,J000299,P000592,Mike Johnson,RepMikeJohnson,Ted Poe,JudgeTedPoe,1,0,0,1,2.6622219672660403,0.1511627906976744
588,89.97,J000299,R000585,Mike Johnson,RepMikeJohnson,Tom Reed,RepTomReed,1,1,0,0,4.619315965360671,0.19642857142857145
597,93.92,J000299,R000592,Mike Johnson,RepMikeJohnson,Todd Rokita,ToddRokita,1,1,0,0,6.665336991500628,0.22142857142857145
602,97.98,J000299,R000593,Mike Johnson,RepMikeJohnson,Dennis Ross,RepDennisRoss,1,0,0,0,4.782190790717158,0.17692307692307693
607,95.17,J000299,R000609,Mike Johnson,RepMikeJohnson,John Rutherford,RepRutherfordFL,1,0,0,0,1.7064306166354153,0.1276595744680851
611,96.17,J000299,S001183,Mike Johnson,RepMikeJohnson,David Schweikert,RepDavid,1,0,0,0,3.0496896575235373,0.16483516483516486
614,96.94,J000299,S000250,Mike Johnson,RepMikeJohnson,Pete Sessions,PeteSessions,1,0,0,1,3.9464547418795943,0.1532258064516129
619,95.3,J000299,S001195,Mike Johnson,RepMikeJohnson,Jason Smith,RepJasonSmith,1,1,0,0,2.2224141454793562,0.16923076923076924
620,97.51,J000299,S000583,Mike Johnson,RepMikeJohnson,Lamar Smith,LamarSmithTX21,1,0,0,1,3.1404407093032827,0.16304347826086954
623,91.1,J000299,S001196,Mike Johnson,RepMikeJohnson,Elise Stefanik,RepStefanik,0,0,0,0,6.568234085633817,0.22058823529411764
625,90.98,J000299,S001187,Mike Johnson,RepMikeJohnson,Steve Stivers,RepSteveStivers,1,1,0,0,3.4721124904411096,0.16831683168316833
630,92.19,J000299,T000470,Mike Johnson,RepMikeJohnson,Scott Tipton,RepTipton,1,0,0,0,4.132471020574326,0.19607843137254904
640,96.85,J000299,W000820,Mike Johnson,RepMikeJohnson,Mimi Walters,RepMimiWalters,0,0,0,0,5.9846377404893625,0.25925925925925924
642,96.76,J000299,W000806,Mike Johnson,RepMikeJohnson,Daniel Webster,RepWebster,1,0,0,0,1.4324446230165473,0.1129032258064516
643,95.73,J000299,W000815,Mike Johnson,RepMikeJohnson,Brad Wenstrup,RepBradWenstrup,1,0,0,0,5.80075872177156,0.23893805309734514
645,97.05,J000299,W000816,Mike Johnson,RepMikeJohnson,Roger Williams,RepRWilliams,1,0,0,1,4.261875718345201,0.21505376344086025
651,94.68,J000299,Y000065,Mike Johnson,RepMikeJohnson,Ted Yoho,RepTedYoho,1,0,0,0,1.8669566744371917,0.10465116279069768
652,95.96,J000299,Y000066,Mike Johnson,RepMikeJohnson,David Young,RepDavidYoung,1,1,0,0,0.7840883905647302,0.08695652173913042
681,95.6,J000292,M001193,Bill Johnson,RepBillJohnson,Tom MacArthur,RepTomMacArthur,1,1,0,0,6.430900225695491,0.2127659574468085
711,93.64,J000292,P000592,Bill Johnson,RepBillJohnson,Ted Poe,JudgeTedPoe,1,1,0,0,7.927287521448048,0.2624113475177305
748,92.92,J000292,S000583,Bill Johnson,RepBillJohnson,Lamar Smith,LamarSmithTX21,1,1,0,0,8.668202807171093,0.273972602739726
768,93.52,J000292,W000820,Bill Johnson,RepBillJohnson,Mimi Walters,RepMimiWalters,0,1,0,0,13.965171993503,0.43333333333333335
770,91.07,J000292,W000806,Bill Johnson,RepBillJohnson,Daniel Webster,RepWebster,1,1,0,0,4.735823652510015,0.1746031746031746
773,92.12,J000292,W000816,Bill Johnson,RepBillJohnson,Roger Williams,RepRWilliams,1,1,0,0,11.031729666755067,0.3617021276595745
788,95.06,J000174,K000376,Sam Johnson,SamsPressShop,Mike Kelly,MikeKellyPA,1,0,0,0,3.769603023808387,0.17647058823529413
808,87.37,J000174,M001193,Sam Johnson,SamsPressShop,Tom MacArthur,RepTomMacArthur,1,0,0,0,1.2859248139137789,0.07894736842105263
823,95.81,J000174,M001201,Sam Johnson,SamsPressShop,Paul Mitchell,RepPaulMitchell,1,0,0,0,2.2486895982783444,0.13414634146341464
824,94.29,J000174,M001194,Sam Johnson,SamsPressShop,John Moolenaar,RepMoolenaar,1,0,0,0,2.6808648650159594,0.1262135922330097
833,95.78,J000174,P000609,Sam Johnson,SamsPressShop,Gary Palmer,USRepGaryPalmer,1,0,0,0,3.1236089575941213,0.14563106796116504
843,88.93,J000174,R000585,Sam Johnson,SamsPressShop,Tom Reed,RepTomReed,1,0,0,0,4.19822847823676,0.19230769230769232
862,94.63,J000174,R000609,Sam Johnson,SamsPressShop,John Rutherford,RepRutherfordFL,1,0,0,0,0.5821551600483273,0.075
866,96.49,J000174,S001183,Sam Johnson,SamsPressShop,David Schweikert,RepDavid,1,0,0,0,3.5766621699197887,0.21518987341772156
867,96.34,J000174,S001189,Sam Johnson,SamsPressShop,Austin Scott,AustinScottGA08,1,0,0,0,4.689063683644181,0.24719101123595505
874,95.48,J000174,S001195,Sam Johnson,SamsPressShop,Jason Smith,RepJasonSmith,1,0,0,0,1.4591232586444924,0.11864406779661014
878,90.47,J000174,S001196,Sam Johnson,SamsPressShop,Elise Stefanik,RepStefanik,0,0,0,0,4.279370071188612,0.14705882352941174
880,89.9,J000174,S001187,Sam Johnson,SamsPressShop,Steve Stivers,RepSteveStivers,1,0,0,0,4.414883289287006,0.2413793103448276
895,97.79,J000174,W000820,Sam Johnson,SamsPressShop,Mimi Walters,RepMimiWalters,0,0,0,0,3.0802053307407737,0.13513513513513514
897,96.96,J000174,W000806,Sam Johnson,SamsPressShop,Daniel Webster,RepWebster,1,0,0,0,1.6638704030534008,0.1568627450980392
898,96.76,J000174,W000815,Sam Johnson,SamsPressShop,Brad Wenstrup,RepBradWenstrup,1,0,0,0,4.2540740028937165,0.18181818181818185
906,95.58,J000174,Y000065,Sam Johnson,SamsPressShop,Ted Yoho,RepTedYoho,1,0,0,0,3.114381835554078,0.19718309859154928
907,95.72,J000174,Y000066,Sam Johnson,SamsPressShop,David Young,RepDavidYoung,1,0,0,0,0.3797932903540049,0.05263157894736842
912,60.85,J000255,K000386,Walter Jones,RepWalterJones,John Katko,RepJohnKatko,1,0,0,0,1.4368130691240129,0.059829059829059825
914,60.49,J000255,K000376,Walter Jones,RepWalterJones,Mike Kelly,MikeKellyPA,1,1,0,0,11.780176912040806,0.3928571428571429
915,60.64,J000255,K000210,Walter Jones,RepWalterJones,Peter King,RepPeteKing,1,1,0,0,1.2805989619900846,0.05504587155963303
916,61.01,J000255,K000362,Walter Jones,RepWalterJones,Steve King,SteveKingIA,1,1,0,0,2.399824749270913,0.0990990990990991
917,60.62,J000255,K000378,Walter Jones,RepWalterJones,Adam Kinzinger,RepKinzinger,1,0,0,0,13.584742240146214,0.4012738853503185
924,59.85,J000255,L000567,Walter Jones,RepWalterJones,Leonard Lance,RepLanceNJ7,1,0,0,0,11.008060894538472,0.3834586466165413
927,61.39,J000255,L000587,Walter Jones,RepWalterJones,Jason Lewis,RepJasonLewis,1,0,0,0,0.8218777394192255,0.03448275862068965
929,60.99,J000255,L000576,Walter Jones,RepWalterJones,Billy Long,USRepLong,1,0,0,0,14.623111744996304,0.4276729559748428
930,61.68,J000255,L000583,Walter Jones,RepWalterJones,Barry Loudermilk,RepLoudermilk,1,0,0,1,5.529063980191137,0.1984126984126984
932,60.68,J000255,L000491,Walter Jones,RepWalterJones,Frank Lucas,RepFrankLucas,1,0,0,0,1.7114309401762624,0.06956521739130435
933,61.1,J000255,L000569,Walter Jones,RepWalterJones,Blaine Luetkemeyer,RepBlainePress,1,1,0,0,5.043182968783495,0.2033898305084746
934,60.18,J000255,M001193,Walter Jones,RepWalterJones,Tom MacArthur,RepTomMacArthur,1,0,0,0,5.602335256950863,0.1984732824427481
941,60.66,J000255,M001157,Walter Jones,RepWalterJones,Michael McCaul,RepMcCaul,1,0,0,0,3.8278106304352186,0.1440677966101695
946,62.26,J000255,M001197,Walter Jones,RepWalterJones,Martha McSally,RepMcSally,0,0,0,0,8.072922050376008,0.2857142857142857
948,61.7,J000255,M001189,Walter Jones,RepWalterJones,Luke Messer,RepLukeMesser,1,0,0,0,10.701657845724819,0.3424657534246575
955,63.44,J000255,N000190,Walter Jones,RepWalterJones,Ralph Norman,RepRalphNorman,1,0,0,1,2.1909227369945703,0.08695652173913042
957,61.7,J000255,O000168,Walter Jones,RepWalterJones,Pete Olson,RepPeteOlson,1,0,0,0,14.034044501920539,0.4887218045112782
959,62.91,J000255,P000609,Walter Jones,RepWalterJones,Gary Palmer,USRepGaryPalmer,1,0,0,0,12.196276113772814,0.4087591240875912
968,62.04,J000255,R000601,Walter Jones,RepWalterJones,John Ratcliffe,RepRatcliffe,1,0,0,0,9.515730158395163,0.3013698630136986
969,60.63,J000255,R000585,Walter Jones,RepWalterJones,Tom Reed,RepTomReed,1,0,0,0,12.069026510618244,0.4014084507042254
971,61.35,J000255,R000586,Walter Jones,RepWalterJones,Jim Renacci,RepJimRenacci,1,0,0,0,15.71287539053905,0.5
974,62.13,J000255,R000582,Walter Jones,RepWalterJones,Phil Roe,DrPhilRoe,1,1,0,1,7.86063348021882,0.3162393162393162
979,61.19,J000255,R000607,Walter Jones,RepWalterJones,Francis Rooney,RepRooney,1,0,0,0,4.389099189217052,0.16393442622950818
981,60.76,J000255,R000435,Walter Jones,RepWalterJones,Ileana Ros-Lehtinen,RosLehtinen,0,0,0,0,0.7981576470329833,0.035398230088495575
986,61.86,J000255,R000487,Walter Jones,RepWalterJones,Edward Royce,RepEdRoyce,1,1,0,0,10.916983040826175,0.3642857142857143
988,61.98,J000255,R000609,Walter Jones,RepWalterJones,John Rutherford,RepRutherfordFL,1,0,0,0,0.5821551600483273,0.026086956521739132
991,61.07,J000255,S001176,Walter Jones,RepWalterJones,Steve Scalise,SteveScalise,1,0,0,0,21.06983369825413,0.4896907216494845
994,62.91,J000255,S000244,Walter Jones,RepWalterJones,F. Sensenbrenner,JimPressOffice,1,1,0,0,2.4791872152168937,0.1
998,60.03,J000255,S001148,Walter Jones,RepWalterJones,Mike Simpson,CongMikeSimpson,1,1,0,0,0.3797932903540049,0.018018018018018014
1000,62.41,J000255,S001195,Walter Jones,RepWalterJones,Jason Smith,RepJasonSmith,1,0,0,0,5.114573512661464,0.20512820512820512
1003,60.86,J000255,S001199,Walter Jones,RepWalterJones,Lloyd Smucker,RepSmucker,1,0,0,0,1.4526773820539136,0.05882352941176471
1005,61.75,J000255,S001192,Walter Jones,RepWalterJones,Chris Stewart,RepChrisStewart,1,0,0,0,7.757829799687403,0.2748091603053435
1007,61.49,J000255,T000477,Walter Jones,RepWalterJones,Scott Taylor,RepScottTaylor,1,0,0,1,0.2302128900546512,0.009259259259259259
1011,63.1,J000255,T000470,Walter Jones,RepWalterJones,Scott Tipton,RepTipton,1,0,0,0,11.757962898159402,0.4166666666666667
1015,60.79,J000255,V000129,Walter Jones,RepWalterJones,David Valadao,RepDavidValadao,1,0,0,0,2.7020092996444394,0.10317460317460317
1022,62.36,J000255,W000814,Walter Jones,RepWalterJones,Randy Weber,TXRandy14,1,0,0,0,10.8648651629808,0.3759398496240601
1023,61.08,J000255,W000806,Walter Jones,RepWalterJones,Daniel Webster,RepWebster,1,1,0,0,4.094390302258832,0.16521739130434782
1025,62.09,J000255,W000821,Walter Jones,RepWalterJones,Bruce Westerman,RepWesterman,1,0,0,0,0.6328227811438434,0.027777777777777776
1026,61.43,J000255,W000816,Walter Jones,RepWalterJones,Roger Williams,RepRWilliams,1,1,0,0,9.935247566980882,0.3484848484848485
1027,61.63,J000255,W000795,Walter Jones,RepWalterJones,Joe Wilson,RepJoeWilson,1,1,0,1,4.4163105461944765,0.1721311475409836
1033,61.69,J000255,Y000066,Walter Jones,RepWalterJones,David Young,RepDavidYoung,1,0,0,0,1.0162073164658414,0.045454545454545456
1037,86.5,J000289,K000386,Jim Jordan,Jim_Jordan,John Katko,RepJohnKatko,1,1,0,0,0.989830467140721,0.07462686567164177
1039,88.74,J000289,K000376,Jim Jordan,Jim_Jordan,Mike Kelly,MikeKellyPA,1,0,0,1,5.020789170710192,0.2016806722689076
1040,84.99,J000289,K000210,Jim Jordan,Jim_Jordan,Peter King,RepPeteKing,1,0,0,0,1.0908598775064924,0.08620689655172414
1042,91.08,J000289,K000378,Jim Jordan,Jim_Jordan,Adam Kinzinger,RepKinzinger,1,0,0,0,7.220219234354732,0.2537313432835821
1047,90.78,J000289,L000578,Jim Jordan,Jim_Jordan,Doug LaMalfa,RepLaMalfa,1,1,0,0,3.730678461098493,0.14634146341463414
1048,92.26,J000289,L000564,Jim Jordan,Jim_Jordan,Doug Lamborn,RepDLamborn,1,1,0,0,5.186741186213299,0.2032520325203252
1052,91.56,J000289,L000587,Jim Jordan,Jim_Jordan,Jason Lewis,RepJasonLewis,1,1,0,0,0.3841202079211322,0.030303030303030307
1054,91.32,J000289,L000576,Jim Jordan,Jim_Jordan,Billy Long,USRepLong,1,1,0,0,6.172890123217986,0.19863013698630136
1055,93.23,J000289,L000583,Jim Jordan,Jim_Jordan,Barry Loudermilk,RepLoudermilk,1,1,0,0,2.600919614547192,0.13793103448275862
1057,89.57,J000289,L000491,Jim Jordan,Jim_Jordan,Frank Lucas,RepFrankLucas,1,1,0,0,1.2276900150433578,0.09230769230769233
1058,89.9,J000289,L000569,Jim Jordan,Jim_Jordan,Blaine Luetkemeyer,RepBlainePress,1,0,0,0,2.300374694369399,0.13924050632911392
1059,88.74,J000289,M001193,Jim Jordan,Jim_Jordan,Tom MacArthur,RepTomMacArthur,1,1,0,0,2.662278381249652,0.14130434782608695
1061,88.36,J000289,M001179,Jim Jordan,Jim_Jordan,Tom Marino,RepTomMarino,1,0,0,1,9.167994579604835,0.3307692307692308
1071,91.96,J000289,M001197,Jim Jordan,Jim_Jordan,Martha McSally,RepMcSally,0,1,0,0,3.9315753624473397,0.19
1073,92.44,J000289,M001189,Jim Jordan,Jim_Jordan,Luke Messer,RepLukeMesser,1,1,0,1,5.0422589234575925,0.2
